ontology_id,ontology,mondo_id
613068,OMIM,0013110
G31.8,ICD10,0013110
C567791,MESH,0013110
217382,Orphanet,0013110
266.2,ICD9,0013110
711403001,SCTID,0013110
K72.0,ICD10,0013111
C3278664,UMLS,0013111
C2751567,UMLS,0013111
0010593,GARD,0013111
217371,Orphanet,0013111
613070,OMIM,0013111
613071,OMIM,0013112
C567772,MESH,0013112
C2751324,UMLS,0013112
0080528,DOID,0013112
C567771,MESH,0013113
C2751322,UMLS,0013113
613073,OMIM,0013113
C3888123,UMLS,0013114
H90.3,ICD10,0013114
0110576,DOID,0013114
C1537752,UMLS,0013114
613074,OMIM,0013114
217335,Orphanet,0013115
613075,OMIM,0013115
Q82.8,ICD10,0013115
723367005,SCTID,0013115
C567770,MESH,0013115
C2751321,UMLS,0013115
C567769,MESH,0013116
G71.3,ICD10,0013116
330054,Orphanet,0013116
0010522,GARD,0013116
C2751320,UMLS,0013116
613076,OMIM,0013116
0111518,DOID,0013117
C2751319,UMLS,0013117
613077,OMIM,0013117
C567768,MESH,0013117
613078,OMIM,0013118
C153178,NCIT,0013118
C2751318,UMLS,0013118
766753005,SCTID,0013118
C567767,MESH,0013118
240760,Orphanet,0013118
613079,OMIM,0013119
C567543,MESH,0013119
C2746083,UMLS,0013119
H90.3,ICD10,0013119
0110525,DOID,0013119
C567766,MESH,0013120
0111776,DOID,0013120
613080,OMIM,0013120
C2751317,UMLS,0013120
C1428921,UMLS,0013121
613085,OMIM,0013121
C2751316,UMLS,0013122
613086,OMIM,0013122
C567765,MESH,0013122
613087,OMIM,0013123
C2751315,UMLS,0013123
C567764,MESH,0013123
0110111,DOID,0013123
Q21.1,ICD10,0013123
613088,OMIM,0013124
C2751314,UMLS,0013124
C567763,MESH,0013125
717765001,SCTID,0013125
168984,Orphanet,0013125
Q87.3,ICD10,0013125
C2751313,UMLS,0013125
613089,OMIM,0013125
C0036069,UMLS,0013127
Q77.2,ICD10,0013127
27330009,SCTID,0013127
0050549,DOID,0013127
C163755,NCIT,0013127
0004834,GARD,0013127
0110087,DOID,0013127
93270,Orphanet,0013127
613091,OMIM,0013127
C2751311,UMLS,0013127
C567760,MESH,0013128
613092,OMIM,0013128
C2751310,UMLS,0013128
721840000,SCTID,0013128
217330,Orphanet,0013128
613093,OMIM,0013129
C164226,NCIT,0013129
C2751308,UMLS,0013129
C2751309,UMLS,0013129
613094,OMIM,0013130
C2751307,UMLS,0013130
0060836,DOID,0013130
C567757,MESH,0013130
Q11.0,ICD10,0013130
0110859,DOID,0013131
253879006,SCTID,0013131
C2751306,UMLS,0013131
613095,OMIM,0013131
C123166,NCIT,0013131
G11.4,ICD10,0013132
C567930,MESH,0013132
0110787,DOID,0013132
C4510078,UMLS,0013132
723819007,SCTID,0013132
613096,OMIM,0013132
320365,Orphanet,0013132
C2936879,UMLS,0013132
613099,OMIM,0013133
C2751295,UMLS,0013133
C2751294,UMLS,0013134
613100,OMIM,0013134
C567753,MESH,0013134
613101,OMIM,0013135
0110925,DOID,0013135
C567752,MESH,0013135
C2751293,UMLS,0013135
C567751,MESH,0013136
724350009,SCTID,0013136
217407,Orphanet,0013136
613102,OMIM,0013136
C2751292,UMLS,0013136
613105,OMIM,0013137
C567750,MESH,0013137
C2751290,UMLS,0013137
C2751289,UMLS,0013138
C567749,MESH,0013138
613106,OMIM,0013138
C567748,MESH,0013139
613107,OMIM,0013139
C2751288,UMLS,0013139
235073000,SCTID,0013140
613108,OMIM,0013140
C0341024,UMLS,0013140
C2751259,UMLS,0013141
613112,OMIM,0013141
D69.4,ICD10,0013141
0090102,DOID,0013141
C567747,MESH,0013141
0070150,DOID,0013142
613115,OMIM,0013142
C2751092,UMLS,0013142
C567737,MESH,0013143
613116,OMIM,0013143
217467,Orphanet,0013143
C2751091,UMLS,0013143
D68.5,ICD10,0013143
C2751090,UMLS,0013143
D68.59,ICD10,0013144
0006148,GARD,0013144
C98815,NCIT,0013144
C0272375,UMLS,0013144
3755,DOID,0013144
286.9,ICD9,0013144
D020152,MESH,0013144
613118,OMIM,0013144
36351005,SCTID,0013144
82,Orphanet,0013144
D68.5,ICD10,0013144
C567735,MESH,0013145
I49.8,ICD10,0013145
0110223,DOID,0013145
C2751089,UMLS,0013145
613119,OMIM,0013145
613120,OMIM,0013146
I49.8,ICD10,0013146
0110224,DOID,0013146
C567734,MESH,0013146
C2751088,UMLS,0013146
0110424,DOID,0013147
C2751084,UMLS,0013147
I42.0,ICD10,0013147
C567733,MESH,0013147
613122,OMIM,0013147
I49.8,ICD10,0013148
C567732,MESH,0013148
0110225,DOID,0013148
613123,OMIM,0013148
C2751083,UMLS,0013148
C567731,MESH,0013149
C2751073,UMLS,0013149
613124,OMIM,0013149
0010484,GARD,0013150
613135,OMIMPS,0013150
722763000,SCTID,0013150
238455,Orphanet,0013150
C2751067,UMLS,0013150
C129866,NCIT,0013150
C567730,MESH,0013150
C2751055,UMLS,0013151
613144,OMIM,0013151
C567729,MESH,0013151
C2751054,UMLS,0013152
613145,OMIM,0013152
613148,OMIM,0013153
C2751053,UMLS,0013153
0110899,DOID,0013153
C567728,MESH,0013153
613150,OMIM,0013154
C3150411,UMLS,0013154
0111240,DOID,0013154
C126742,NCIT,0013154
613151,OMIM,0013155
C3150412,UMLS,0013155
613152,OMIM,0013156
C2751052,UMLS,0013156
0111241,DOID,0013157
613153,OMIM,0013157
C3150413,UMLS,0013157
C126743,NCIT,0013158
613154,OMIM,0013158
C3150414,UMLS,0013158
0111242,DOID,0013158
C3150415,UMLS,0013159
613155,OMIM,0013159
C3150416,UMLS,0013160
613156,OMIM,0013160
C126690,NCIT,0013160
206564,Orphanet,0013161
G71.0,ICD10,0013161
613157,OMIM,0013161
C3150417,UMLS,0013161
0110292,DOID,0013161
0012540,GARD,0013161
C3150418,UMLS,0013162
G71.0,ICD10,0013162
0012539,GARD,0013162
0110298,DOID,0013162
206559,Orphanet,0013162
613158,OMIM,0013162
613159,OMIM,0013163
C3150419,UMLS,0013163
0111117,DOID,0013163
277.6,ICD9,0013164
C563210,MESH,0013164
124511000,SCTID,0013164
E79.8,ICD10,0013164
C1291512,UMLS,0013164
65287,Orphanet,0013164
613161,OMIM,0013164
G11.4,ICD10,0013165
C2680447,UMLS,0013165
765753004,SCTID,0013165
320396,Orphanet,0013165
CN203996,UMLS,0013165
0110797,DOID,0013165
613162,OMIM,0013165
C0342708,UMLS,0013166
2066,Orphanet,0013166
E72.8,ICD10,0013166
237941007,SCTID,0013166
0060174,DOID,0013166
C535407,MESH,0013166
613163,OMIM,0013166
23,HGNC,0013166
0000194,GARD,0013166
613164,OMIM,0013167
C567726,MESH,0013167
C2751012,UMLS,0013167
613172,OMIM,0013168
C2750995,UMLS,0013168
C567725,MESH,0013168
I42.0,ICD10,0013168
0110447,DOID,0013168
613174,OMIM,0013169
Q92.3,ICD10,0013169
0060460,DOID,0013169
329802,Orphanet,0013169
C567717,MESH,0013169
C2750805,UMLS,0013169
19836010,PMID,0013170
Q82.8,ICD10,0013170
C2750804,UMLS,0013170
0070139,DOID,0013170
613177,OMIM,0013170
C567716,MESH,0013170
221145,Orphanet,0013170
C562587,MESH,0013171
C0268125,UMLS,0013171
C3963,NCIT,0013171
277.2,ICD9,0013171
124271005,SCTID,0013171
191000008,SCTID,0013171
613179,OMIM,0013171
D81.5,ICD10,0013171
760,Orphanet,0013171
60743005,SCTID,0013171
7892,HGNC,0013171
0004606,GARD,0013171
5813,DOID,0013171
C567715,MESH,0013172
C2750798,UMLS,0013172
250972,Orphanet,0013172
613180,OMIM,0013172
C567714,MESH,0013173
C2750791,UMLS,0013173
613192,OMIM,0013173
C567713,MESH,0013174
0110618,DOID,0013174
C2750790,UMLS,0013174
613193,OMIM,0013174
Q34.8,ICD10,0013174
0110396,DOID,0013175
H35.5,ICD10,0013175
C2750788,UMLS,0013175
613194,OMIM,0013175
C567712,MESH,0013175
C2750789,UMLS,0013175
Q93.5,ICD10,0013176
613195,OMIM,0013176
363992,Orphanet,0013176
C2750787,UMLS,0013176
C567710,MESH,0013176
G71.2,ICD10,0013177
0012587,GARD,0013177
34520,Orphanet,0013177
C2750786,UMLS,0013177
C567709,MESH,0013177
613204,OMIM,0013177
0110639,DOID,0013177
613205,OMIM,0013178
157973,Orphanet,0013178
G71.2,ICD10,0013178
C2750785,UMLS,0013178
0012585,GARD,0013178
C148369,NCIT,0013178
C567708,MESH,0013178
0110640,DOID,0013178
0110796,DOID,0013179
G11.4,ICD10,0013179
320401,Orphanet,0013179
C567707,MESH,0013179
723821002,SCTID,0013179
C2750784,UMLS,0013179
613206,OMIM,0013179
613207,OMIM,0013180
C2750783,UMLS,0013180
C2750782,UMLS,0013180
K00.5,ICD10,0013181
C2750771,UMLS,0013181
0110061,DOID,0013181
C567706,MESH,0013181
613211,OMIM,0013181
Q92.3,ICD10,0013182
0060432,DOID,0013182
C2750748,UMLS,0013182
613215,OMIM,0013182
C567705,MESH,0013182
C3808300,UMLS,0013182
719582007,SCTID,0013182
C4304641,UMLS,0013182
217385,Orphanet,0013182
613216,OMIM,0013183
C567704,MESH,0013183
C2750747,UMLS,0013183
0110867,DOID,0013183
C567703,MESH,0013184
P78.3,ICD10,0013184
0060776,DOID,0013184
92050,Orphanet,0013184
715669000,SCTID,0013184
0010630,GARD,0013184
C2750737,UMLS,0013184
C4275062,UMLS,0013184
613217,OMIM,0013184
C2750733,UMLS,0013185
C2750734,UMLS,0013185
613223,OMIM,0013185
C548084,MESH,0013186
613224,OMIM,0013186
0060584,DOID,0013186
0010701,GARD,0013186
C2750732,UMLS,0013186
C2750514,UMLS,0013187
C2584877,UMLS,0013187
C567691,MESH,0013187
613225,OMIM,0013187
439455002,SCTID,0013187
C567690,MESH,0013188
C2750509,UMLS,0013188
613227,OMIM,0013188
F63.3,ICD10,0013189
4062972,COHD,0013189
613229,OMIM,0013189
C94336,NCIT,0013189
17155009,SCTID,0013189
C0040953,UMLS,0013189
0050587,DOID,0013189
D014256,MESH,0013189
312.39,ICD9,0013189
0007803,GARD,0013189
613235,OMIM,0013190
C2750481,UMLS,0013190
C567688,MESH,0013190
0111130,DOID,0013191
613237,OMIM,0013191
C2750475,UMLS,0013191
N04.1,ICD10,0013191
C567687,MESH,0013191
0080605,DOID,0013192
C2750474,UMLS,0013192
613238,OMIM,0013192
613239,OMIM,0013193
C2750473,UMLS,0013193
C3150463,UMLS,0013194
613241,OMIM,0013194
C2750472,UMLS,0013195
155,Orphanet,0013195
613243,OMIM,0013195
0110319,DOID,0013195
C567686,MESH,0013195
C2750471,UMLS,0013196
613244,OMIM,0013196
C567685,MESH,0013196
0070270,DOID,0013196
C2750467,UMLS,0013197
155,Orphanet,0013197
C567684,MESH,0013197
613251,OMIM,0013197
0110320,DOID,0013197
0110453,DOID,0013198
C2750466,UMLS,0013198
C567683,MESH,0013198
I42.0,ICD10,0013198
613252,OMIM,0013198
0080325,DOID,0013199
613254,OMIM,0013199
0005381,GARD,0013199
C75331,NCIT,0013199
C2750460,UMLS,0013199
C1860707,UMLS,0013199
C567681,MESH,0013200
155,Orphanet,0013200
0110321,DOID,0013200
C2750459,UMLS,0013200
613255,OMIM,0013200
C2750457,UMLS,0013201
613265,OMIM,0013201
0110954,DOID,0013201
C567680,MESH,0013201
613266,OMIM,0013202
C567679,MESH,0013202
0110955,DOID,0013202
C2750452,UMLS,0013202
C2750451,UMLS,0013203
613267,OMIM,0013203
C2750450,UMLS,0013204
613268,OMIM,0013204
613269,OMIM,0013205
C2750449,UMLS,0013205
613270,OMIM,0013206
C2750448,UMLS,0013206
613271,OMIM,0013207
C2750447,UMLS,0013207
0010706,GARD,0013208
277.89,ICD9,0013208
C548016,MESH,0013208
0080536,DOID,0013208
613280,OMIM,0013208
309854,Orphanet,0013208
702377007,SCTID,0013208
CN035550,UMLS,0013208
10029530,MedDRA,0013209
C2750440,UMLS,0013209
C2750441,UMLS,0013209
0080208,DOID,0013209
571.8,ICD9,0013209
1001248,EFO,0013209
0000158,DC,0013209
0003095,EFO,0013209
C84444,NCIT,0013209
C0400966,UMLS,0013209
33271,Orphanet,0013209
197315008,SCTID,0013209
D065626,MESH,0013209
0110483,DOID,0013210
613285,OMIM,0013210
C1414017,UMLS,0013210
H90.3,ICD10,0013210
613286,OMIM,0013211
C567654,MESH,0013211
C2750091,UMLS,0013211
0110459,DOID,0013211
I42.0,ICD10,0013211
C567653,MESH,0013212
228174,Orphanet,0013212
C4304671,UMLS,0013212
613287,OMIM,0013212
0012429,GARD,0013212
719515001,SCTID,0013212
C2750090,UMLS,0013212
0110177,DOID,0013212
G60.0,ICD10,0013212
613290,OMIM,0013213
C2750088,UMLS,0013213
240863,Orphanet,0013213
C567652,MESH,0013214
613291,OMIM,0013214
C2750087,UMLS,0013214
0110526,DOID,0013215
H90.3,ICD10,0013215
C2750082,UMLS,0013215
613307,OMIM,0013215
C567651,MESH,0013215
613308,OMIM,0013216
C567650,MESH,0013216
C2750081,UMLS,0013216
C567649,MESH,0013217
613309,OMIM,0013217
C2750080,UMLS,0013217
0111408,DOID,0013218
C567648,MESH,0013218
613310,OMIM,0013218
C2750079,UMLS,0013218
613312,OMIM,0013219
C2750078,UMLS,0013219
C567647,MESH,0013219
613313,OMIM,0013220
0111032,DOID,0013220
C1865616,UMLS,0013220
C566557,MESH,0013220
0070200,DOID,0013221
C567646,MESH,0013221
613318,OMIM,0013221
C2750077,UMLS,0013221
613319,OMIM,0013222
C567645,MESH,0013222
0070201,DOID,0013222
G71.0,ICD10,0013222
C2750076,UMLS,0013222
399096,Orphanet,0013222
C567644,MESH,0013223
401979,Orphanet,0013223
C2750075,UMLS,0013223
613320,OMIM,0013223
Q77.8,ICD10,0013223
C567643,MESH,0013224
C2750074,UMLS,0013224
613325,OMIM,0013224
C2750069,UMLS,0013225
C567642,MESH,0013225
0111138,DOID,0013225
228429,Orphanet,0013225
613327,OMIM,0013225
E88.1,ICD10,0013225
0010937,GARD,0013225
Q87.8,ICD10,0013226
613328,OMIM,0013226
C2750068,UMLS,0013226
221139,Orphanet,0013226
C567641,MESH,0013226
717407006,SCTID,0013227
C567640,MESH,0013227
D68.8,ICD10,0013227
613329,OMIM,0013227
C133884,NCIT,0013227
465,Orphanet,0013227
0004381,GARD,0013227
C2750067,UMLS,0013227
228387,Orphanet,0013228
Q77.7,ICD10,0013228
C567639,MESH,0013228
C2750066,UMLS,0013228
613330,OMIM,0013228
613339,OMIMPS,0013229
G40.8,ICD10,0013229
345.10,ICD9,0013229
0000151,DC,0013229
C0393729,UMLS,0013229
166412,Orphanet,0013229
230454005,SCTID,0013229
CN200053,UMLS,0013229
C3150536,UMLS,0013230
613340,OMIM,0013230
C2750063,UMLS,0013231
C567636,MESH,0013231
H35.5,ICD10,0013231
C2750065,UMLS,0013231
0110188,DOID,0013231
C2750064,UMLS,0013231
0010883,GARD,0013231
613341,OMIM,0013231
0000960,GARD,0013232
2619,Orphanet,0013232
613342,OMIM,0013232
C3150544,UMLS,0013232
C537086,MESH,0013232
Q77.7,ICD10,0013232
C2931420,UMLS,0013232
715470008,SCTID,0013232
99642,Orphanet,0013233
Q77.7,ICD10,0013233
613343,OMIM,0013233
C3150545,UMLS,0013233
C567635,MESH,0013234
613345,OMIM,0013234
C2750061,UMLS,0013234
613347,OMIM,0013235
C3150546,UMLS,0013235
C3150547,UMLS,0013236
613348,OMIM,0013236
613353,OMIM,0013237
C3150596,UMLS,0013237
C4304591,UMLS,0013238
0010936,GARD,0013238
Q93.5,ICD10,0013238
261279,Orphanet,0013238
719584008,SCTID,0013238
0060405,DOID,0013238
C3150607,UMLS,0013238
613355,OMIM,0013238
G11.4,ICD10,0013239
320355,Orphanet,0013239
C2680445,UMLS,0013239
763069002,SCTID,0013239
CN203988,UMLS,0013239
613364,OMIM,0013239
0110793,DOID,0013239
613370,OMIM,0013240
C3150617,UMLS,0013240
609577006,SCTID,0013240
0111108,DOID,0013240
C4304845,UMLS,0013241
0050979,DOID,0013241
211017,Orphanet,0013241
C575214,MESH,0013241
613371,OMIM,0013241
C2936793,UMLS,0013241
G11.2,ICD10,0013241
0004950,GARD,0013241
719253007,SCTID,0013241
0111109,DOID,0013242
609578001,SCTID,0013242
C3150618,UMLS,0013242
613375,OMIM,0013242
C3150619,UMLS,0013243
613376,OMIM,0013243
0111209,DOID,0013243
C3150644,UMLS,0013244
613382,OMIM,0013244
0110976,DOID,0013244
228426,Orphanet,0013245
613385,OMIM,0013245
0010775,GARD,0013245
C3150649,UMLS,0013245
C3150651,UMLS,0013246
613387,OMIM,0013246
33271,Orphanet,0013246
613388,OMIM,0013247
C3150652,UMLS,0013247
613390,OMIM,0013248
0111096,DOID,0013248
C3150653,UMLS,0013248
C3150654,UMLS,0013249
613391,OMIM,0013249
0110529,DOID,0013249
H90.3,ICD10,0013249
C3160740,UMLS,0013250
613392,OMIM,0013250
0110531,DOID,0013250
H90.3,ICD10,0013250
C3150657,UMLS,0013251
613393,OMIM,0013251
613398,OMIM,0013252
C3150658,UMLS,0013252
0060535,DOID,0013252
759.89,ICD9,0013252
702829000,SCTID,0013252
280558,Orphanet,0013252
C3150659,UMLS,0013253
C3150660,UMLS,0013253
613399,OMIM,0013253
C3150661,UMLS,0013253
0010933,GARD,0013254
228418,Orphanet,0013254
C3150667,UMLS,0013254
613402,OMIM,0013254
0080457,DOID,0013254
0111354,DOID,0013255
613404,OMIM,0013255
C3150672,UMLS,0013255
699308002,SCTID,0013256
C3150675,UMLS,0013256
0012219,GARD,0013256
Q93.5,ICD10,0013256
CN237818,UMLS,0013256
C3697269,UMLS,0013256
C3150674,UMLS,0013256
94065,Orphanet,0013256
C579849,MESH,0013256
0060395,DOID,0013256
613406,OMIM,0013256
613407,OMIM,0013257
C3150676,UMLS,0013257
106,Orphanet,0013258
C3150677,UMLS,0013258
613410,OMIM,0013258
0110713,DOID,0013259
613411,OMIM,0013259
C3150678,UMLS,0013259
613412,OMIM,0013260
C3150679,UMLS,0013260
C3150682,UMLS,0013261
613424,OMIM,0013261
C3150681,UMLS,0013261
0110456,DOID,0013261
I42.0,ICD10,0013261
C563538,MESH,0013262
C3150690,UMLS,0013262
C1834481,UMLS,0013262
I42.0,ICD10,0013262
0012832,GARD,0013262
0110454,DOID,0013262
613426,OMIM,0013262
0110364,DOID,0013263
613428,OMIM,0013263
H35.5,ICD10,0013263
C3150691,UMLS,0013263
0060203,DOID,0013264
C3150692,UMLS,0013264
613435,OMIM,0013264
613436,OMIM,0013265
106,Orphanet,0013265
C3150693,UMLS,0013265
0070050,DOID,0013266
C3150700,UMLS,0013266
613443,OMIM,0013266
C3150702,UMLS,0013267
733521003,SCTID,0013267
Q93.5,ICD10,0013267
0060398,DOID,0013267
613444,OMIM,0013267
261222,Orphanet,0013267
C1843898,UMLS,0013267
C4518824,UMLS,0013267
C3150701,UMLS,0013267
725029001,SCTID,0013268
C3150703,UMLS,0013268
613451,OMIM,0013268
228390,Orphanet,0013268
Q87.0,ICD10,0013268
0012641,GARD,0013268
613453,OMIM,0013269
0110536,DOID,0013269
C3150704,UMLS,0013269
H90.3,ICD10,0013269
613454,OMIM,0013270
C3150705,UMLS,0013270
C3150706,UMLS,0013271
613456,OMIM,0013271
306542,Orphanet,0013271
0012640,GARD,0013271
C3150707,UMLS,0013272
C4304999,UMLS,0013272
719047001,SCTID,0013272
Q93.5,ICD10,0013272
613457,OMIM,0013272
261120,Orphanet,0013272
0060392,DOID,0013272
733473000,SCTID,0013273
Q92.3,ICD10,0013273
613458,OMIM,0013273
C3150708,UMLS,0013273
96078,Orphanet,0013273
C4518796,UMLS,0013273
0010755,GARD,0013273
0060431,DOID,0013273
613464,OMIM,0013274
0110398,DOID,0013274
H35.5,ICD10,0013274
C3150715,UMLS,0013274
0002502,GARD,0013275
CN072763,UMLS,0013275
712,Orphanet,0013275
C3150730,UMLS,0013275
613470,OMIM,0013275
D55.2,ICD10,0013275
K74.3,ICD10,0013276
0004697,GARD,0013276
L94.0,ICD10,0013276
C0748397,UMLS,0013276
715401008,SCTID,0013276
779,Orphanet,0013276
613471,OMIM,0013276
613477,OMIM,0013277
0080438,DOID,0013277
C3150731,UMLS,0013277
0070208,DOID,0013278
C3150732,UMLS,0013278
613480,OMIM,0013278
0110654,DOID,0013279
613485,OMIM,0013279
I45.8,ICD10,0013279
C3150733,UMLS,0013279
5709,DOID,0013280
8852/3,ICDO,0013280
404069006,SCTID,0013280
0000613,EFO,0013280
D018208,MESH,0013280
C0545074,UMLS,0013280
27849002,SCTID,0013280
613488,OMIM,0013280
5363,DOID,0013280
171.9,ICD9,0013280
0007157,GARD,0013280
C27781,NCIT,0013280
263501,Orphanet,0013281
613489,OMIM,0013281
E77.8,ICD10,0013281
718751000,SCTID,0013281
0012412,GARD,0013281
C3150736,UMLS,0013281
0070262,DOID,0013281
60,Orphanet,0013282
D019896,MESH,0013282
E88.0,ICD10,0013282
613490,OMIM,0013282
30188007,SCTID,0013282
13372,DOID,0013282
C0221757,UMLS,0013282
C84397,NCIT,0013282
273.4,ICD9,0013282
154771007,SCTID,0013282
E88.01,ICD10,0013282
0005784,GARD,0013282
192275,COHD,0013282
10001806,MedDRA,0013282
C3501835,UMLS,0013282
613493,OMIM,0013283
C3150738,UMLS,0013283
C3150739,UMLS,0013284
613494,OMIM,0013284
C3150740,UMLS,0013285
613495,OMIM,0013285
C3150741,UMLS,0013286
613496,OMIM,0013286
0060024,DOID,0013287
C3150750,UMLS,0013287
613500,OMIM,0013287
C3150751,UMLS,0013288
613501,OMIM,0013288
C3150752,UMLS,0013289
613502,OMIM,0013289
0080588,DOID,0013290
613506,OMIM,0013290
C3150753,UMLS,0013290
E74.0,ICD10,0013291
613507,OMIM,0013291
0050579,DOID,0013291
263297,Orphanet,0013291
717821004,SCTID,0013291
C3150754,UMLS,0013291
238750,Orphanet,0013292
Q93.5,ICD10,0013292
C4304530,UMLS,0013292
C3150756,UMLS,0013292
719660008,SCTID,0013292
613509,OMIM,0013292
0060420,DOID,0013292
C3150757,UMLS,0013293
613517,OMIM,0013293
0060835,DOID,0013293
Q11.0,ICD10,0013293
613518,OMIM,0013294
C3150763,UMLS,0013294
0110104,DOID,0013294
C3150764,UMLS,0013295
613519,OMIM,0013295
0110105,DOID,0013295
MLNFGFR1,ONCOTREE,0013296
D47.1,ICD10,0013296
613523,OMIM,0013296
C84277,NCIT,0013296
9967/3,ICDO,0013296
C3150773,UMLS,0013296
168953,Orphanet,0013296
C2827362,UMLS,0013296
C3150786,UMLS,0013297
0110303,DOID,0013297
613530,OMIM,0013297
G71.0,ICD10,0013297
238755,Orphanet,0013297
0012532,GARD,0013297
0060434,DOID,0013298
C3150787,UMLS,0013298
C4274345,UMLS,0013298
Q92.3,ICD10,0013298
613533,OMIM,0013298
217340,Orphanet,0013298
716683005,SCTID,0013298
613544,OMIM,0013299
0060423,DOID,0013299
C3150790,UMLS,0013299
C3150791,UMLS,0013299
141276,Orphanet,0013300
40159009,SCTID,0013300
613545,OMIM,0013300
Q18.4,ICD10,0013300
744.83,ICD9,0013300
C0024433,UMLS,0013300
D008265,MESH,0013300
C3150792,UMLS,0013300
C120144,NCIT,0013301
613546,OMIM,0013301
C1960539,UMLS,0013301
E25.8,ICD10,0013301
91,Orphanet,0013301
0000365,GARD,0013301
C0853662,UMLS,0013301
C537436,MESH,0013301
C3150796,UMLS,0013302
613550,OMIM,0013302
0111118,DOID,0013302
613551,OMIM,0013303
C3150797,UMLS,0013303
166081,Orphanet,0013304
D056728,MESH,0013304
0060574,DOID,0013304
D68.0,ICD10,0013304
613554,OMIM,0013304
128107007,SCTID,0013304
C1264040,UMLS,0013304
0110577,DOID,0013305
C3160736,UMLS,0013305
613558,OMIM,0013305
H90.3,ICD10,0013305
254930,Orphanet,0013306
0111487,DOID,0013306
613559,OMIM,0013306
C3150801,UMLS,0013306
G31.8,ICD10,0013306
763204003,SCTID,0013306
C3150802,UMLS,0013307
0111186,DOID,0013307
613561,OMIM,0013307
Q87.1,ICD10,0013308
613563,OMIM,0013308
C3150803,UMLS,0013308
363972,Orphanet,0013308
C4016301,UMLS,0013308
0060414,DOID,0013309
C3150804,UMLS,0013309
613564,OMIM,0013309
E25.0,ICD10,0013310
95699,Orphanet,0013310
613571,OMIM,0013310
C2673964,UMLS,0013310
C1860042,UMLS,0013310
0012664,GARD,0013310
715733000,SCTID,0013310
CN228599,UMLS,0013311
Q82.8,ICD10,0013311
613573,OMIMPS,0013311
0000645,DC,0013311
247820,Orphanet,0013311
613575,OMIM,0013312
0110370,DOID,0013312
H35.5,ICD10,0013312
C3150808,UMLS,0013312
247827,Orphanet,0013313
C3150809,UMLS,0013313
613576,OMIM,0013313
Q82.8,ICD10,0013313
H35.5,ICD10,0013314
613581,OMIM,0013314
0110371,DOID,0013314
C3150820,UMLS,0013314
C3150819,UMLS,0013314
613582,OMIM,0013315
C3150821,UMLS,0013315
H35.5,ICD10,0013315
0110407,DOID,0013315
H35.5,ICD10,0013316
247834,Orphanet,0013316
613587,OMIM,0013316
C3150833,UMLS,0013316
0050578,DOID,0013316
I49.8,ICD10,0013317
C3150851,UMLS,0013317
613600,OMIM,0013317
51084,Orphanet,0013317
718104007,SCTID,0013317
C3150852,UMLS,0013318
613601,OMIM,0013318
613603,OMIM,0013319
C3150857,UMLS,0013319
719576009,SCTID,0013320
0060400,DOID,0013320
613604,OMIM,0013320
Q93.5,ICD10,0013320
261211,Orphanet,0013320
C4304597,UMLS,0013320
C3150858,UMLS,0013320
C3150859,UMLS,0013321
613606,OMIM,0013321
613608,OMIM,0013322
C567098,MESH,0013322
C3150860,UMLS,0013322
0111695,DOID,0013322
613610,OMIM,0013323
C3150874,UMLS,0013323
99141,Orphanet,0013324
613611,OMIM,0013324
C3150875,UMLS,0013324
Q82.0,ICD10,0013324
C3150876,UMLS,0013325
613612,OMIM,0013325
263487,Orphanet,0013325
E77.8,ICD10,0013325
0012348,GARD,0013325
721100009,SCTID,0013325
0001173,GARD,0013325
0070261,DOID,0013325
613615,OMIM,0013326
C3150877,UMLS,0013326
613616,OMIM,0013327
C123214,NCIT,0013327
734990008,SCTID,0013327
E74.8,ICD10,0013327
C3150878,UMLS,0013327
0010738,GARD,0013327
93600,Orphanet,0013327
0111672,DOID,0013327
613617,OMIM,0013328
C3150879,UMLS,0013328
H35.5,ICD10,0013328
0110362,DOID,0013328
Q66.8,ICD10,0013329
C3150880,UMLS,0013329
